experiment_id,game_round,a_init_1,b_init_1,a_sent_1,b_received_1,b_returned_1,a_final_1,b_final_1,a_init_2,b_init_2,a_sent_2,b_received_2,b_returned_2,a_final_2,b_final_2,a_init_3,b_init_3,a_sent_3,b_received_3,b_returned_3,a_final_3,b_final_3,a_init_4,b_init_4,a_sent_4,b_received_4,b_returned_4,a_final_4,b_final_4,a_init_5,b_init_5,a_sent_5,b_received_5,b_returned_5,a_final_5,b_final_5,a_init_6,b_init_6,a_sent_6,b_received_6,b_returned_6,a_final_6,b_final_6,a_init_7,b_init_7,a_sent_7,b_received_7,b_returned_7,a_final_7,b_final_7
B_RP_FR_US_M_US_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,6,18,5,9,23,10,10,9,27,15,16,22,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_ZH_F_US_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,6,18,10,14,18,10,10,8,24,12,14,22,10,10,7,21,10,13,21,10,10,5,15,10,15,15,10,10,10,30,15,15,25,10,10,7,21,10,13,21
B_RP_FR_FR_F_US_M_G4O_T07,7,10,10,5,15,12,17,13,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,7,21,20,23,11
B_RP_FR_FR_M_US_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,10,30,15,15,25,10,10,7,21,10,13,21,10,10,7,21,10,13,21,10,10,8,24,14,16,20,10,10,6,18,10,14,18,10,10,5,15,10,15,15
B_RP_FR_US_F_US_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,8,24,12,14,22,10,10,7,21,11,14,20,10,10,8,24,12,14,22,10,10,6,18,11,15,17,10,10,9,27,13,14,24,10,10,8,24,12,14,22
B_RP_FR_FR_F_US_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,10,30,15,15,25,10,10,8,24,12,14,22,10,10,7,21,9,12,22,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,9,27,13,14,24
B_RP_FR_ZH_F_FR_M_G4O_T07,7,10,10,5,15,10,15,15,10,10,9,27,15,16,22,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_ZH_M_FR_M_G4O_T07,7,10,10,5,15,12,17,13,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,15,16,22
B_RP_FR_U_U_FR_M_G4O_T07,7,10,10,5,15,10,15,15,10,10,8,24,12,14,22,10,10,5,15,10,15,15,10,10,8,24,12,14,22,10,10,8,24,12,14,22,10,10,8,24,12,14,22,10,10,6,18,9,13,19
B_RP_FR_US_F_FR_M_G4O_T07,7,10,10,5,15,12,17,13,10,10,10,30,20,20,20,10,10,8,24,18,20,16,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_FR_M_FR_M_G4O_T07,7,10,10,5,15,10,15,15,10,10,5,15,10,15,15,10,10,6,18,10,14,18,10,10,9,27,10,11,27,10,10,5,15,10,15,15,10,10,8,24,10,12,24,10,10,6,18,10,14,18
B_RP_FR_FR_F_FR_M_G4O_T07,7,10,10,5,15,12,17,13,10,10,9,27,15,16,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,9,27,15,16,22
B_RP_FR_US_M_FR_M_G4O_T07,7,10,10,5,15,10,15,15,10,10,9,27,15,16,22,10,10,7,21,10,13,21,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_ZH_M_FR_F_G4O_T07,7,10,10,5,15,12,17,13,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_US_M_FR_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,8,24,6,8,28,10,10,6,18,9,13,19,10,10,9,27,12,13,25,10,10,10,30,15,15,25,10,10,9,27,12,13,25,10,10,6,18,9,13,19
B_RP_FR_U_U_FR_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,5,15,10,15,15,10,10,8,24,15,17,19,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,18,19,19
B_RP_FR_ZH_F_FR_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,9,27,15,16,22,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,15,16,22
B_RP_FR_US_F_FR_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,10,30,15,15,25,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,8,24,20,22,14,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_FR_F_FR_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,9,27,15,16,22,10,10,9,27,15,16,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,6,18,12,16,16
B_RP_FR_FR_M_FR_F_G4O_T07,7,10,10,5,15,10,15,15,10,10,7,21,15,18,16,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_ZH_M_U_U_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,9,27,13,14,24,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,4,12,6,12,16
B_RP_FR_US_M_U_U_G4O_T07,7,10,10,8,24,10,12,24,10,10,7,21,10,13,21,10,10,9,27,10,11,27,10,10,7,21,10,13,21,10,10,8,24,10,12,24,10,10,8,24,10,12,24,10,10,4,12,10,16,12
B_RP_FR_U_U_U_U_G4O_T07,7,10,10,8,24,12,14,22,10,10,9,27,15,16,22,10,10,10,30,20,20,20,10,10,8,24,12,14,22,10,10,6,18,9,13,19,10,10,6,18,9,13,19,10,10,3,9,6,13,13
B_RP_FR_FR_F_U_U_G4O_T07,7,10,10,8,24,12,14,22,10,10,7,21,10,13,21,10,10,8,24,15,17,19,10,10,6,18,10,14,18,10,10,5,15,8,13,17,10,10,8,24,14,16,20,10,10,8,24,13,15,21
B_RP_FR_US_F_U_U_G4O_T07,7,10,10,8,24,12,14,22,10,10,8,24,12,14,22,10,10,7,21,12,15,19,10,10,9,27,12,13,25,10,10,9,27,12,13,25,10,10,10,30,12,12,28,10,10,7,21,12,15,19
B_RP_FR_U_U_ZH_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,8,24,12,14,22,10,10,6,18,10,14,18,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22
B_RP_FR_FR_M_U_U_G4O_T07,7,10,10,8,24,16,18,18,10,10,10,30,15,15,25,10,10,8,24,16,18,18,10,10,6,18,12,16,16,10,10,8,24,16,18,18,10,10,10,30,20,20,20,10,10,9,27,18,19,19
B_RP_FR_ZH_F_U_U_G4O_T07,7,10,10,8,24,12,14,22,10,10,8,24,14,16,20,10,10,8,24,14,16,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,8,24,14,16,20,10,10,8,24,14,16,20
B_RP_FR_ZH_M_ZH_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,13,14,24,10,10,7,21,10,13,21
B_RP_FR_ZH_F_ZH_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,8,24,12,14,22
B_RP_FR_US_M_ZH_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,15,16,22,10,10,8,24,12,14,22,10,10,6,18,12,16,16
B_RP_FR_FR_M_ZH_M_G4O_T07,7,10,10,8,24,10,12,24,10,10,6,18,12,16,16,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,18,19,19,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_FR_F_ZH_M_G4O_T07,7,10,10,8,24,10,12,24,10,10,7,21,10,13,21,10,10,10,30,10,10,30,10,10,8,24,10,12,24,10,10,9,27,10,11,27,10,10,10,30,10,10,30,10,10,6,18,10,14,18
B_RP_FR_ZH_M_ZH_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,5,15,10,15,15,10,10,10,30,15,15,25,10,10,9,27,15,16,22,10,10,10,30,15,15,25,10,10,7,21,10,13,21,10,10,4,12,6,12,16
B_RP_FR_US_M_ZH_F_G4O_T07,7,10,10,8,24,10,12,24,10,10,5,15,8,13,17,10,10,10,30,15,15,25,10,10,7,21,10,13,21,10,10,8,24,10,12,24,10,10,10,30,15,15,25,10,10,9,27,13,14,24
B_RP_FR_US_F_ZH_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,6,18,10,14,18,10,10,10,30,15,15,25,10,10,9,27,14,15,23,10,10,10,30,15,15,25,10,10,9,27,14,15,23,10,10,10,30,15,15,25
B_RP_FR_U_U_ZH_F_G4O_T07,7,10,10,8,24,17,19,17,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,20,21,17,10,10,10,30,20,20,20
B_RP_FR_ZH_F_ZH_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_US_F_ZH_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,6,18,10,14,18,10,10,6,18,9,13,19,10,10,8,24,12,14,22,10,10,7,21,10,13,21,10,10,9,27,13,14,24,10,10,9,27,13,14,24
B_RP_FR_FR_M_ZH_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25
B_RP_FR_FR_F_ZH_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,8,24,12,14,22,10,10,9,27,12,13,25,10,10,7,21,12,15,19,10,10,7,21,12,15,19,10,10,7,21,12,15,19,10,10,9,27,12,13,25
B_RP_FR_U_U_US_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,5,15,10,15,15,10,10,8,24,15,17,19,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_ZH_M_US_M_G4O_T07,7,10,10,8,24,10,12,24,10,10,7,21,10,13,21,10,10,9,27,10,11,27,10,10,6,18,10,14,18,10,10,8,24,10,12,24,10,10,9,27,10,11,27,10,10,6,18,10,14,18
B_RP_FR_US_M_US_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,8,24,12,14,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,9,27,15,16,22,10,10,10,30,18,18,22
B_RP_FR_ZH_F_US_M_G4O_T07,7,10,10,8,24,10,12,24,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,8,24,12,14,22,10,10,9,27,14,15,23,10,10,8,24,12,14,22
B_RP_FR_US_F_US_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,12,13,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25
B_RP_FR_FR_M_US_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,9,27,13,14,24,10,10,9,27,13,14,24,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,8,24,12,14,22
B_RP_FR_U_U_US_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,4,12,6,12,16,10,10,6,18,9,13,19,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,7,21,10,13,21,10,10,6,18,9,13,19
B_RP_FR_ZH_F_US_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,18,19,19
B_RP_FR_US_M_US_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,8,24,10,12,24,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,7,21,10,13,21,10,10,6,18,8,12,20,10,10,6,18,9,13,19
B_RP_FR_FR_F_US_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,5,15,10,15,15
B_RP_FR_ZH_M_FR_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,7,21,10,13,21,10,10,7,21,10,13,21,10,10,8,24,12,14,22,10,10,9,27,13,14,24,10,10,8,24,12,14,22,10,10,4,12,6,12,16
B_RP_FR_US_F_US_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,8,24,12,14,22,10,10,8,24,12,14,22,10,10,4,12,6,12,16
B_RP_FR_FR_M_US_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,8,24,10,12,24,10,10,6,18,10,14,18,10,10,8,24,10,12,24,10,10,9,27,11,12,26,10,10,10,30,15,15,25,10,10,10,30,15,15,25
B_RP_FR_FR_F_US_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25
B_RP_FR_U_U_FR_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,18,19,19,10,10,8,24,12,14,22
B_RP_FR_ZH_F_FR_M_G4O_T07,7,10,10,8,24,10,12,24,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,15,16,22,10,10,9,27,15,16,22,10,10,9,27,15,16,22,10,10,6,18,9,13,19
B_RP_FR_US_F_FR_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,7,21,18,21,13
B_RP_FR_US_M_FR_M_G4O_T07,7,10,10,8,24,12,14,22,10,10,9,27,13,14,24,10,10,9,27,13,14,24,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,13,14,24,10,10,6,18,9,13,19
B_RP_FR_FR_M_FR_M_G4O_T07,7,10,10,8,24,10,12,24,10,10,6,18,9,13,19,10,10,8,24,10,12,24,10,10,7,21,9,12,22,10,10,6,18,9,13,19,10,10,7,21,9,12,22,10,10,2,6,5,13,11
B_RP_FR_FR_F_FR_M_G4O_T07,7,10,10,8,24,15,17,19,10,10,10,30,18,18,22,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_U_U_FR_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,14,15,23,10,10,10,30,15,15,25,10,10,10,30,15,15,25
B_RP_FR_ZH_M_FR_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,9,27,15,16,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22
B_RP_FR_ZH_F_FR_F_G4O_T07,7,10,10,8,24,10,12,24,10,10,10,30,15,15,25,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_US_M_FR_F_G4O_T07,7,10,10,8,24,15,17,19,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,20,21,17
B_RP_FR_ZH_M_US_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,13,14,24,10,10,9,27,13,14,24,10,10,8,24,12,14,22,10,10,4,12,6,12,16
B_RP_FR_FR_M_FR_F_G4O_T07,7,10,10,8,24,12,14,22,10,10,7,21,10,13,21,10,10,5,15,9,14,16,10,10,5,15,9,14,16,10,10,9,27,13,14,24,10,10,10,30,15,15,25,10,10,8,24,12,14,22
B_RP_FR_US_F_FR_F_G4O_T07,7,10,10,8,24,10,12,24,10,10,6,18,8,12,20,10,10,3,9,5,12,14,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,8,24,10,12,24
B_RP_FR_FR_F_FR_F_G4O_T07,7,10,10,8,24,15,17,19,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_U_U_U_U_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,6,18,8,12,20
B_RP_FR_ZH_M_U_U_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_US_F_U_U_G4O_T07,7,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,8,24,15,17,19,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,10,30,15,15,25
B_RP_FR_ZH_F_U_U_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,8,24,20,22,14,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_FR_M_U_U_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,20,21,17
B_RP_FR_US_M_U_U_G4O_T07,7,10,10,10,30,20,20,20,10,10,7,21,15,18,16,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,20,21,17,10,10,10,30,20,20,20
B_RP_FR_ZH_M_ZH_M_G4O_T07,7,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,8,24,12,14,22,10,10,9,27,13,14,24,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,7,21,10,13,21
B_RP_FR_FR_F_U_U_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_ZH_F_ZH_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,24,25,13,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_US_M_ZH_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,27,28,10
B_RP_FR_U_U_ZH_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_US_F_ZH_M_G4O_T07,7,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,8,24,15,17,19,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,15,16,22,10,10,8,24,15,17,19
B_RP_FR_FR_F_ZH_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,18,19,19
B_RP_FR_FR_M_ZH_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_U_U_ZH_F_G4O_T07,7,10,10,10,30,15,15,25,10,10,8,24,14,16,20,10,10,8,24,14,16,20,10,10,6,18,12,16,16,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,14,15,23
B_RP_FR_ZH_F_ZH_F_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,7,21,15,18,16
B_RP_FR_ZH_M_ZH_F_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_US_M_ZH_F_G4O_T07,7,10,10,10,30,15,15,25,10,10,9,27,10,11,27,10,10,7,21,11,14,20,10,10,10,30,20,20,20,10,10,10,30,18,18,22,10,10,10,30,18,18,22,10,10,10,30,18,18,22
B_RP_FR_FR_M_ZH_F_G4O_T07,7,10,10,10,30,20,20,20,10,10,9,27,18,19,19,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,18,19,19,10,10,10,30,20,20,20
B_RP_FR_US_F_ZH_F_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_FR_F_ZH_F_G4O_T07,7,10,10,10,30,15,15,25,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_U_U_US_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,17,18,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,17,18,20
B_RP_FR_ZH_M_US_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,20,21,17
B_RP_FR_ZH_F_US_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,8,24,20,22,14,10,10,8,24,20,22,14
B_RP_FR_FR_F_US_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,27,28,10
B_RP_FR_US_M_US_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_US_F_US_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,20,21,17,10,10,10,30,20,20,20
B_RP_FR_FR_M_US_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,9,27,18,19,19,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_US_M_US_F_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,18,19,19,10,10,10,30,20,20,20,10,10,7,21,14,17,17
B_RP_FR_ZH_M_US_F_G4O_T07,7,10,10,10,30,15,15,25,10,10,5,15,10,15,15,10,10,10,30,15,15,25,10,10,10,30,15,15,25,10,10,9,27,15,16,22,10,10,10,30,15,15,25,10,10,4,12,10,16,12
B_RP_FR_U_U_US_F_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,19,20,18,10,10,10,30,20,20,20,10,10,9,27,19,20,18,10,10,10,30,20,20,20
B_RP_FR_ZH_F_US_F_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,9,27,17,18,20,10,10,10,30,20,20,20,10,10,9,27,17,18,20,10,10,8,24,14,16,20
B_RP_FR_FR_F_US_F_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,8,24,24,26,10,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_US_F_US_F_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_ZH_F_FR_M_G4O_T07,7,10,10,10,30,15,15,25,10,10,9,27,18,19,19,10,10,9,27,18,19,19,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_ZH_M_FR_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,25,25,15,10,10,10,30,25,25,15,10,10,10,30,25,25,15,10,10,10,30,25,25,15,10,10,10,30,25,25,15,10,10,10,30,25,25,15
B_RP_FR_FR_M_US_F_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_U_U_FR_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,6,18,18,22,10
B_RP_FR_US_M_FR_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20
B_RP_FR_FR_M_FR_M_G4O_T07,7,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,10,30,20,20,20,10,10,8,24,20,22,14,10,10,10,30,20,20,20,10,10,10,30,20,20,20
